horizon,regime,fold,N,sampler,algo,n_train,n_test,test_start,test_end,F1_4cls,Acc_dir,F1_dir,F1_UP_FORT,F1_DOWN_FORT
1,NORMAL,1,14,BorderlineSMOTE,GradientBoosting,868,319,2010-08-17,2013-10-21,0.284,0.5204,0.5135,0.3717,0.4828
1,NORMAL,1,14,BorderlineSMOTE,CatBoost,868,319,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,NORMAL,1,14,ADASYN,XGBoost,868,319,2010-08-17,2013-10-21,0.2795,0.5204,0.4975,0.3717,0.5455
1,NORMAL,1,14,ADASYN,LightGBM,868,319,2010-08-17,2013-10-21,0.3018,0.5235,0.5129,0.4957,0.5761
1,NORMAL,1,14,ADASYN,RandomForest,868,319,2010-08-17,2013-10-21,0.3144,0.5643,0.5301,0.3585,0.598
1,NORMAL,1,14,ADASYN,GradientBoosting,868,319,2010-08-17,2013-10-21,0.2873,0.5016,0.4869,0.3818,0.5143
1,NORMAL,1,14,ADASYN,CatBoost,868,319,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,NORMAL,1,14,SMOTETomek,XGBoost,868,319,2010-08-17,2013-10-21,0.2904,0.5141,0.5038,0.4037,0.5376
1,NORMAL,1,14,SMOTETomek,LightGBM,868,319,2010-08-17,2013-10-21,0.2591,0.5078,0.5022,0.3571,0.4944
1,NORMAL,1,14,SMOTETomek,RandomForest,868,319,2010-08-17,2013-10-21,0.3071,0.5455,0.5349,0.3964,0.5744
1,NORMAL,1,14,SMOTETomek,GradientBoosting,868,319,2010-08-17,2013-10-21,0.2705,0.511,0.5036,0.3571,0.5414
1,NORMAL,1,14,SMOTETomek,CatBoost,868,319,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,NORMAL,1,14,SMOTEENN,XGBoost,868,319,2010-08-17,2013-10-21,0.2875,0.5235,0.5206,0.4065,0.5376
1,NORMAL,1,14,SMOTEENN,LightGBM,868,319,2010-08-17,2013-10-21,0.2674,0.5361,0.531,0.4409,0.4762
1,NORMAL,1,14,SMOTEENN,RandomForest,868,319,2010-08-17,2013-10-21,0.3042,0.5831,0.5803,0.5147,0.5081
1,NORMAL,1,14,SMOTEENN,GradientBoosting,868,319,2010-08-17,2013-10-21,0.2831,0.5235,0.521,0.4923,0.4972
1,NORMAL,1,14,SMOTEENN,CatBoost,868,319,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,NORMAL,1,15,SMOTE,XGBoost,868,319,2010-08-17,2013-10-21,0.3263,0.558,0.5439,0.3929,0.6091
1,NORMAL,1,15,SMOTE,LightGBM,868,319,2010-08-17,2013-10-21,0.2914,0.5329,0.5239,0.3684,0.5684
1,NORMAL,1,15,SMOTE,RandomForest,868,319,2010-08-17,2013-10-21,0.3271,0.5611,0.5396,0.4037,0.5743
1,NORMAL,1,15,SMOTE,GradientBoosting,868,319,2010-08-17,2013-10-21,0.2894,0.5204,0.5119,0.3761,0.5587
1,NORMAL,1,15,SMOTE,CatBoost,868,319,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,NORMAL,1,15,BorderlineSMOTE,XGBoost,868,319,2010-08-17,2013-10-21,0.3204,0.5611,0.5505,0.4174,0.5775
1,NORMAL,1,15,BorderlineSMOTE,LightGBM,868,319,2010-08-17,2013-10-21,0.2995,0.5266,0.5147,0.3964,0.6032
1,NORMAL,1,15,BorderlineSMOTE,RandomForest,868,319,2010-08-17,2013-10-21,0.3201,0.5768,0.5527,0.3889,0.5871
1,NORMAL,1,15,BorderlineSMOTE,GradientBoosting,868,319,2010-08-17,2013-10-21,0.3048,0.5266,0.5157,0.4,0.5652
1,NORMAL,1,15,BorderlineSMOTE,CatBoost,868,319,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,NORMAL,1,15,ADASYN,XGBoost,868,319,2010-08-17,2013-10-21,0.3269,0.5737,0.554,0.4068,0.6042
1,NORMAL,1,15,ADASYN,LightGBM,868,319,2010-08-17,2013-10-21,0.3006,0.5455,0.5299,0.3894,0.6064
1,NORMAL,1,15,ADASYN,RandomForest,868,319,2010-08-17,2013-10-21,0.3275,0.5705,0.5237,0.3366,0.6226
1,NORMAL,1,15,ADASYN,GradientBoosting,868,319,2010-08-17,2013-10-21,0.2961,0.5204,0.5003,0.4035,0.5055
1,NORMAL,1,15,ADASYN,CatBoost,868,319,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,NORMAL,1,15,SMOTETomek,XGBoost,868,319,2010-08-17,2013-10-21,0.3139,0.5517,0.5453,0.4,0.5652
1,NORMAL,1,15,SMOTETomek,LightGBM,868,319,2010-08-17,2013-10-21,0.3029,0.5298,0.5247,0.3604,0.6011
1,NORMAL,1,15,SMOTETomek,RandomForest,868,319,2010-08-17,2013-10-21,0.3076,0.5486,0.5315,0.4,0.5628
1,NORMAL,1,15,SMOTETomek,GradientBoosting,868,319,2010-08-17,2013-10-21,0.2978,0.5266,0.5183,0.4035,0.5591
1,NORMAL,1,15,SMOTETomek,CatBoost,868,319,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,NORMAL,1,15,SMOTEENN,XGBoost,868,319,2010-08-17,2013-10-21,0.2247,0.4671,0.4638,0.2222,0.3797
1,NORMAL,1,15,SMOTEENN,LightGBM,868,319,2010-08-17,2013-10-21,0.2303,0.4859,0.4853,0.2545,0.3797
1,NORMAL,1,15,SMOTEENN,RandomForest,868,319,2010-08-17,2013-10-21,0.2527,0.4984,0.4958,0.283,0.4393
1,NORMAL,1,15,SMOTEENN,GradientBoosting,868,319,2010-08-17,2013-10-21,0.2231,0.4859,0.4841,0.1748,0.4099
1,NORMAL,1,15,SMOTEENN,CatBoost,868,319,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,5,SMOTE,XGBoost,846,115,2010-08-17,2013-10-21,0.2595,0.5391,0.5181,0.2424,0.3934
1,STRESS,1,5,SMOTE,LightGBM,846,115,2010-08-17,2013-10-21,0.2867,0.5739,0.5632,0.4,0.3871
1,STRESS,1,5,SMOTE,RandomForest,846,115,2010-08-17,2013-10-21,0.2811,0.5478,0.54,0.3429,0.4127
1,STRESS,1,5,SMOTE,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2537,0.5652,0.5399,0.3243,0.3607
1,STRESS,1,5,SMOTE,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,5,BorderlineSMOTE,XGBoost,846,115,2010-08-17,2013-10-21,0.2362,0.5739,0.5428,0.2353,0.3448
1,STRESS,1,5,BorderlineSMOTE,LightGBM,846,115,2010-08-17,2013-10-21,0.2823,0.5739,0.5545,0.3243,0.3871
1,STRESS,1,5,BorderlineSMOTE,RandomForest,846,115,2010-08-17,2013-10-21,0.3031,0.6261,0.6167,0.3333,0.4333
1,STRESS,1,5,BorderlineSMOTE,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2253,0.5478,0.5171,0.3243,0.3103
1,STRESS,1,5,BorderlineSMOTE,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,5,ADASYN,XGBoost,846,115,2010-08-17,2013-10-21,0.2361,0.5826,0.5284,0.3429,0.2857
1,STRESS,1,5,ADASYN,LightGBM,846,115,2010-08-17,2013-10-21,0.2424,0.5304,0.5109,0.3784,0.381
1,STRESS,1,5,ADASYN,RandomForest,846,115,2010-08-17,2013-10-21,0.2507,0.5217,0.5097,0.3784,0.3214
1,STRESS,1,5,ADASYN,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2418,0.5739,0.5217,0.3243,0.3103
1,STRESS,1,5,ADASYN,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,5,SMOTETomek,XGBoost,846,115,2010-08-17,2013-10-21,0.2694,0.5043,0.4946,0.25,0.4
1,STRESS,1,5,SMOTETomek,LightGBM,846,115,2010-08-17,2013-10-21,0.2545,0.5478,0.5254,0.2857,0.4068
1,STRESS,1,5,SMOTETomek,RandomForest,846,115,2010-08-17,2013-10-21,0.2626,0.4957,0.4891,0.3889,0.4194
1,STRESS,1,5,SMOTETomek,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2669,0.5652,0.5437,0.2857,0.3934
1,STRESS,1,5,SMOTETomek,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,5,SMOTEENN,XGBoost,846,115,2010-08-17,2013-10-21,0.2946,0.487,0.4856,0.3784,0.5625
1,STRESS,1,5,SMOTEENN,LightGBM,846,115,2010-08-17,2013-10-21,0.2631,0.4696,0.4694,0.3784,0.4918
1,STRESS,1,5,SMOTEENN,RandomForest,846,115,2010-08-17,2013-10-21,0.284,0.4783,0.4779,0.4,0.4918
1,STRESS,1,5,SMOTEENN,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2851,0.4957,0.491,0.4,0.5625
1,STRESS,1,5,SMOTEENN,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,6,SMOTE,XGBoost,846,115,2010-08-17,2013-10-21,0.2588,0.4957,0.4815,0.2857,0.4516
1,STRESS,1,6,SMOTE,LightGBM,846,115,2010-08-17,2013-10-21,0.2661,0.5826,0.5652,0.2778,0.4688
1,STRESS,1,6,SMOTE,RandomForest,846,115,2010-08-17,2013-10-21,0.3206,0.5739,0.5718,0.4,0.459
1,STRESS,1,6,SMOTE,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2538,0.5304,0.4936,0.2941,0.4375
1,STRESS,1,6,SMOTE,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,6,BorderlineSMOTE,XGBoost,846,115,2010-08-17,2013-10-21,0.2546,0.5304,0.5142,0.2424,0.5
1,STRESS,1,6,BorderlineSMOTE,LightGBM,846,115,2010-08-17,2013-10-21,0.2569,0.5217,0.5123,0.2353,0.4516
1,STRESS,1,6,BorderlineSMOTE,RandomForest,846,115,2010-08-17,2013-10-21,0.3075,0.5478,0.5437,0.2581,0.5079
1,STRESS,1,6,BorderlineSMOTE,GradientBoosting,846,115,2010-08-17,2013-10-21,0.265,0.4957,0.4869,0.3429,0.4667
1,STRESS,1,6,BorderlineSMOTE,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,6,ADASYN,XGBoost,846,115,2010-08-17,2013-10-21,0.2744,0.5826,0.5148,0.303,0.3729
1,STRESS,1,6,ADASYN,LightGBM,846,115,2010-08-17,2013-10-21,0.2881,0.5391,0.5216,0.2941,0.5
1,STRESS,1,6,ADASYN,RandomForest,846,115,2010-08-17,2013-10-21,0.2946,0.5652,0.5625,0.3429,0.4068
1,STRESS,1,6,ADASYN,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2622,0.5652,0.4945,0.303,0.4127
1,STRESS,1,6,ADASYN,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,6,SMOTETomek,XGBoost,846,115,2010-08-17,2013-10-21,0.2951,0.5391,0.53,0.2424,0.5231
1,STRESS,1,6,SMOTETomek,LightGBM,846,115,2010-08-17,2013-10-21,0.2775,0.5565,0.5478,0.3889,0.3667
1,STRESS,1,6,SMOTETomek,RandomForest,846,115,2010-08-17,2013-10-21,0.3052,0.5478,0.5475,0.4118,0.4
1,STRESS,1,6,SMOTETomek,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2808,0.5391,0.5248,0.2941,0.5
1,STRESS,1,6,SMOTETomek,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,6,SMOTEENN,XGBoost,846,115,2010-08-17,2013-10-21,0.1999,0.5043,0.4946,0.1935,0.3934
1,STRESS,1,6,SMOTEENN,LightGBM,846,115,2010-08-17,2013-10-21,0.2211,0.5304,0.5244,0.2424,0.4194
1,STRESS,1,6,SMOTEENN,RandomForest,846,115,2010-08-17,2013-10-21,0.2318,0.5391,0.53,0.2778,0.459
1,STRESS,1,6,SMOTEENN,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2252,0.5304,0.5199,0.25,0.4127
1,STRESS,1,6,SMOTEENN,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,7,SMOTE,XGBoost,846,115,2010-08-17,2013-10-21,0.3204,0.5913,0.5786,0.3684,0.4848
1,STRESS,1,7,SMOTE,LightGBM,846,115,2010-08-17,2013-10-21,0.3021,0.5826,0.5733,0.439,0.3871
1,STRESS,1,7,SMOTE,RandomForest,846,115,2010-08-17,2013-10-21,0.3225,0.5304,0.5261,0.5714,0.5152
1,STRESS,1,7,SMOTE,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2952,0.5913,0.5727,0.3684,0.4615
1,STRESS,1,7,SMOTE,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,7,BorderlineSMOTE,XGBoost,846,115,2010-08-17,2013-10-21,0.2993,0.5739,0.5606,0.3158,0.4688
1,STRESS,1,7,BorderlineSMOTE,LightGBM,846,115,2010-08-17,2013-10-21,0.2908,0.5739,0.5655,0.3684,0.4194
1,STRESS,1,7,BorderlineSMOTE,RandomForest,846,115,2010-08-17,2013-10-21,0.3418,0.5739,0.5606,0.4211,0.5294
1,STRESS,1,7,BorderlineSMOTE,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2906,0.5739,0.5577,0.2941,0.3871
1,STRESS,1,7,BorderlineSMOTE,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,7,ADASYN,XGBoost,846,115,2010-08-17,2013-10-21,0.3514,0.6696,0.6314,0.4615,0.4776
1,STRESS,1,7,ADASYN,LightGBM,846,115,2010-08-17,2013-10-21,0.2422,0.5565,0.5454,0.2105,0.381
1,STRESS,1,7,ADASYN,RandomForest,846,115,2010-08-17,2013-10-21,0.3394,0.5652,0.5555,0.4103,0.6
1,STRESS,1,7,ADASYN,GradientBoosting,846,115,2010-08-17,2013-10-21,0.3391,0.6696,0.6314,0.45,0.4308
1,STRESS,1,7,ADASYN,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,7,SMOTETomek,XGBoost,846,115,2010-08-17,2013-10-21,0.3093,0.6,0.5888,0.2857,0.4848
1,STRESS,1,7,SMOTETomek,LightGBM,846,115,2010-08-17,2013-10-21,0.2837,0.5478,0.54,0.3243,0.3871
1,STRESS,1,7,SMOTETomek,RandomForest,846,115,2010-08-17,2013-10-21,0.3382,0.513,0.5121,0.5854,0.4762
1,STRESS,1,7,SMOTETomek,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2937,0.6,0.5911,0.3684,0.4062
1,STRESS,1,7,SMOTETomek,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,7,SMOTEENN,XGBoost,846,115,2010-08-17,2013-10-21,0.1969,0.487,0.4863,0.0667,0.5217
1,STRESS,1,7,SMOTEENN,LightGBM,846,115,2010-08-17,2013-10-21,0.2418,0.5043,0.5037,0.2353,0.5753
1,STRESS,1,7,SMOTEENN,RandomForest,846,115,2010-08-17,2013-10-21,0.2654,0.487,0.4768,0.3889,0.5079
1,STRESS,1,7,SMOTEENN,GradientBoosting,846,115,2010-08-17,2013-10-21,0.1895,0.4957,0.4956,0.0667,0.507
1,STRESS,1,7,SMOTEENN,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,8,SMOTE,XGBoost,846,115,2010-08-17,2013-10-21,0.296,0.6174,0.6042,0.3333,0.5143
1,STRESS,1,8,SMOTE,LightGBM,846,115,2010-08-17,2013-10-21,0.2922,0.5565,0.5427,0.3429,0.5075
1,STRESS,1,8,SMOTE,RandomForest,846,115,2010-08-17,2013-10-21,0.2915,0.6,0.5833,0.1875,0.5507
1,STRESS,1,8,SMOTE,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2795,0.5913,0.5758,0.2857,0.4444
1,STRESS,1,8,SMOTE,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,8,BorderlineSMOTE,XGBoost,846,115,2010-08-17,2013-10-21,0.3085,0.6174,0.6067,0.3243,0.5
1,STRESS,1,8,BorderlineSMOTE,LightGBM,846,115,2010-08-17,2013-10-21,0.3238,0.6174,0.6088,0.3784,0.5217
1,STRESS,1,8,BorderlineSMOTE,RandomForest,846,115,2010-08-17,2013-10-21,0.3129,0.5565,0.5544,0.3529,0.5231
1,STRESS,1,8,BorderlineSMOTE,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2818,0.5739,0.5577,0.2778,0.4923
1,STRESS,1,8,BorderlineSMOTE,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,8,ADASYN,XGBoost,846,115,2010-08-17,2013-10-21,0.3206,0.6609,0.624,0.4324,0.3871
1,STRESS,1,8,ADASYN,LightGBM,846,115,2010-08-17,2013-10-21,0.2603,0.5739,0.5606,0.2703,0.3934
1,STRESS,1,8,ADASYN,RandomForest,846,115,2010-08-17,2013-10-21,0.3048,0.5739,0.5577,0.3243,0.5758
1,STRESS,1,8,ADASYN,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2737,0.6087,0.5712,0.2941,0.4262
1,STRESS,1,8,ADASYN,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,8,SMOTETomek,XGBoost,846,115,2010-08-17,2013-10-21,0.2703,0.6261,0.6167,0.2222,0.4848
1,STRESS,1,8,SMOTETomek,LightGBM,846,115,2010-08-17,2013-10-21,0.2918,0.5739,0.5632,0.3333,0.4194
1,STRESS,1,8,SMOTETomek,RandomForest,846,115,2010-08-17,2013-10-21,0.2969,0.5826,0.5682,0.2941,0.5429
1,STRESS,1,8,SMOTETomek,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2651,0.5652,0.553,0.1765,0.459
1,STRESS,1,8,SMOTETomek,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,8,SMOTEENN,XGBoost,846,115,2010-08-17,2013-10-21,0.2656,0.5913,0.5912,0.1379,0.5429
1,STRESS,1,8,SMOTEENN,LightGBM,846,115,2010-08-17,2013-10-21,0.2834,0.5652,0.5652,0.1935,0.6197
1,STRESS,1,8,SMOTEENN,RandomForest,846,115,2010-08-17,2013-10-21,0.2918,0.6087,0.6068,0.1875,0.6216
1,STRESS,1,8,SMOTEENN,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2659,0.5304,0.5295,0.25,0.4928
1,STRESS,1,8,SMOTEENN,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,9,SMOTE,XGBoost,846,115,2010-08-17,2013-10-21,0.2642,0.5652,0.553,0.2778,0.4848
1,STRESS,1,9,SMOTE,LightGBM,846,115,2010-08-17,2013-10-21,0.2673,0.5826,0.5709,0.3158,0.4375
1,STRESS,1,9,SMOTE,RandomForest,846,115,2010-08-17,2013-10-21,0.3346,0.6,0.5802,0.3889,0.5634
1,STRESS,1,9,SMOTE,GradientBoosting,846,115,2010-08-17,2013-10-21,0.3015,0.6087,0.5965,0.3333,0.5152
1,STRESS,1,9,SMOTE,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,9,BorderlineSMOTE,XGBoost,846,115,2010-08-17,2013-10-21,0.3316,0.5913,0.581,0.3333,0.5507
1,STRESS,1,9,BorderlineSMOTE,LightGBM,846,115,2010-08-17,2013-10-21,0.326,0.6087,0.5965,0.3333,0.5075
1,STRESS,1,9,BorderlineSMOTE,RandomForest,846,115,2010-08-17,2013-10-21,0.3083,0.5826,0.5754,0.2353,0.5373
1,STRESS,1,9,BorderlineSMOTE,GradientBoosting,846,115,2010-08-17,2013-10-21,0.3063,0.5652,0.5555,0.3333,0.4516
1,STRESS,1,9,BorderlineSMOTE,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,9,ADASYN,XGBoost,846,115,2010-08-17,2013-10-21,0.2722,0.5826,0.54,0.2778,0.4444
1,STRESS,1,9,ADASYN,LightGBM,846,115,2010-08-17,2013-10-21,0.2784,0.6087,0.601,0.4,0.2759
1,STRESS,1,9,ADASYN,RandomForest,846,115,2010-08-17,2013-10-21,0.3159,0.5826,0.5652,0.4211,0.5152
1,STRESS,1,9,ADASYN,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2667,0.6174,0.5831,0.3684,0.3607
1,STRESS,1,9,ADASYN,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,9,SMOTETomek,XGBoost,846,115,2010-08-17,2013-10-21,0.3054,0.5913,0.5758,0.2857,0.4545
1,STRESS,1,9,SMOTETomek,LightGBM,846,115,2010-08-17,2013-10-21,0.3032,0.6435,0.6364,0.4545,0.4412
1,STRESS,1,9,SMOTETomek,RandomForest,846,115,2010-08-17,2013-10-21,0.3255,0.6261,0.6025,0.2857,0.5789
1,STRESS,1,9,SMOTETomek,GradientBoosting,846,115,2010-08-17,2013-10-21,0.3191,0.6348,0.6222,0.3243,0.4375
1,STRESS,1,9,SMOTETomek,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,9,SMOTEENN,XGBoost,846,115,2010-08-17,2013-10-21,0.2741,0.5304,0.5223,0.4324,0.5231
1,STRESS,1,9,SMOTEENN,LightGBM,846,115,2010-08-17,2013-10-21,0.2579,0.5391,0.5322,0.3889,0.4
1,STRESS,1,9,SMOTEENN,RandomForest,846,115,2010-08-17,2013-10-21,0.3275,0.5739,0.5675,0.5,0.4839
1,STRESS,1,9,SMOTEENN,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2895,0.5826,0.5754,0.4324,0.5373
1,STRESS,1,9,SMOTEENN,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,10,SMOTE,XGBoost,846,115,2010-08-17,2013-10-21,0.2279,0.5043,0.4989,0.2286,0.3793
1,STRESS,1,10,SMOTE,LightGBM,846,115,2010-08-17,2013-10-21,0.2479,0.513,0.4962,0.2353,0.4262
1,STRESS,1,10,SMOTE,RandomForest,846,115,2010-08-17,2013-10-21,0.2791,0.5304,0.5244,0.1935,0.5231
1,STRESS,1,10,SMOTE,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2682,0.5565,0.5454,0.2778,0.4516
1,STRESS,1,10,SMOTE,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,10,BorderlineSMOTE,XGBoost,846,115,2010-08-17,2013-10-21,0.2864,0.5739,0.5675,0.3158,0.4667
1,STRESS,1,10,BorderlineSMOTE,LightGBM,846,115,2010-08-17,2013-10-21,0.2454,0.5739,0.5632,0.3158,0.3871
1,STRESS,1,10,BorderlineSMOTE,RandomForest,846,115,2010-08-17,2013-10-21,0.3006,0.5565,0.5499,0.2941,0.5294
1,STRESS,1,10,BorderlineSMOTE,GradientBoosting,846,115,2010-08-17,2013-10-21,0.295,0.5565,0.5499,0.4103,0.4839
1,STRESS,1,10,BorderlineSMOTE,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,10,ADASYN,XGBoost,846,115,2010-08-17,2013-10-21,0.236,0.5739,0.5083,0.1818,0.4333
1,STRESS,1,10,ADASYN,LightGBM,846,115,2010-08-17,2013-10-21,0.2666,0.5652,0.5502,0.3684,0.3333
1,STRESS,1,10,ADASYN,RandomForest,846,115,2010-08-17,2013-10-21,0.2959,0.5739,0.5471,0.3333,0.4762
1,STRESS,1,10,ADASYN,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2229,0.5478,0.5017,0.1765,0.3509
1,STRESS,1,10,ADASYN,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,10,SMOTETomek,XGBoost,846,115,2010-08-17,2013-10-21,0.234,0.5478,0.5461,0.2778,0.4127
1,STRESS,1,10,SMOTETomek,LightGBM,846,115,2010-08-17,2013-10-21,0.2579,0.5304,0.5223,0.2778,0.4762
1,STRESS,1,10,SMOTETomek,RandomForest,846,115,2010-08-17,2013-10-21,0.289,0.5391,0.5369,0.3889,0.5231
1,STRESS,1,10,SMOTETomek,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2348,0.5304,0.5275,0.2286,0.4333
1,STRESS,1,10,SMOTETomek,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,10,SMOTEENN,XGBoost,846,115,2010-08-17,2013-10-21,0.2684,0.5217,0.5123,0.3125,0.4762
1,STRESS,1,10,SMOTEENN,LightGBM,846,115,2010-08-17,2013-10-21,0.2597,0.5304,0.5261,0.3125,0.4615
1,STRESS,1,10,SMOTEENN,RandomForest,846,115,2010-08-17,2013-10-21,0.3076,0.6,0.6,0.303,0.6133
1,STRESS,1,10,SMOTEENN,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2627,0.5304,0.5223,0.2581,0.4918
1,STRESS,1,10,SMOTEENN,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,11,SMOTE,XGBoost,846,115,2010-08-17,2013-10-21,0.2538,0.5478,0.5322,0.1765,0.4516
1,STRESS,1,11,SMOTE,LightGBM,846,115,2010-08-17,2013-10-21,0.2488,0.5478,0.542,0.3243,0.4375
1,STRESS,1,11,SMOTE,RandomForest,846,115,2010-08-17,2013-10-21,0.333,0.6261,0.6091,0.3333,0.6301
1,STRESS,1,11,SMOTE,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2611,0.5304,0.5142,0.2857,0.5079
1,STRESS,1,11,SMOTE,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,11,BorderlineSMOTE,XGBoost,846,115,2010-08-17,2013-10-21,0.2247,0.5043,0.4919,0.1818,0.4615
1,STRESS,1,11,BorderlineSMOTE,LightGBM,846,115,2010-08-17,2013-10-21,0.2742,0.5304,0.5071,0.1935,0.4444
1,STRESS,1,11,BorderlineSMOTE,RandomForest,846,115,2010-08-17,2013-10-21,0.3179,0.5565,0.5427,0.2778,0.5672
1,STRESS,1,11,BorderlineSMOTE,GradientBoosting,846,115,2010-08-17,2013-10-21,0.2372,0.5391,0.5276,0.1212,0.4333
1,STRESS,1,11,BorderlineSMOTE,CatBoost,846,115,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,STRESS,1,11,ADASYN,XGBoost,846,115,2010-08-17,2013-10-21,0.2067,0.5478,0.482,0.1176,0.4333
1,STRESS,1,11,ADASYN,LightGBM,846,115,2010-08-17,2013-10-21,0.2626,0.5652,0.5471,0.3415,0.4062
1,STRESS,1,11,ADASYN,RandomForest,846,115,2010-08-17,2013-10-21,0.2726,0.5739,0.5471,0.2778,0.5075
